x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
2.7215744e-001,4.3005161e-001,7.2699501e-001,6.8557846e-001,6.7298670e-002,5.4841618e-001,9.1428278e-002,4.7326640e-001,9.0003207e-001,3.4137659e-001,1.0426101e+001
4.1943272e-001,8.2916860e-001,3.6745340e-003,8.3105460e-001,9.7994773e-001,5.2376245e-001,8.5779917e-001,4.3383621e-001,4.0892900e-001,6.8542273e-001,2.7344904e+001
2.1299366e-001,1.1669606e-001,9.0914291e-001,2.8437419e-001,5.7863266e-001,8.6051089e-001,6.1281216e-001,9.0702397e-001,7.2912947e-001,3.7009780e-001,1.0463474e+001
3.5599967e-002,5.9868431e-001,6.6186083e-001,3.7204320e-001,1.4277467e-002,6.6128976e-002,7.9804765e-001,6.0062037e-002,4.8534849e-001,5.0137583e-001,5.1320452e+000
8.1163704e-002,2.2122456e-001,4.9639518e-002,5.5677652e-001,6.8428380e-001,1.2384513e-001,2.1660235e-001,8.6261789e-001,5.6021118e-001,8.4681166e-001,1.3508023e+001
8.5056678e-001,3.9867688e-001,4.5222480e-001,3.3791779e-001,8.1742229e-001,9.8927953e-001,5.3859228e-001,4.3014373e-001,2.8978818e-001,7.5252506e-001,1.3626388e+001
3.4020345e-001,3.0115234e-001,1.6409421e-001,9.0304035e-001,8.6901102e-001,3.4412104e-001,5.8471553e-001,8.2048299e-002,6.8632705e-001,3.9556072e-001,1.8823537e+001
4.6615498e-001,6.3354396e-001,4.7067714e-001,2.3445918e-001,3.3241156e-001,9.7573572e-001,4.6503632e-001,2.9895133e-001,6.5630374e-001,6.3000571e-001,1.1150597e+001
9.1376324e-001,9.4498331e-001,8.2346902e-001,4.0382022e-001,5.9514624e-001,5.6657324e-001,2.4549007e-001,9.1199211e-002,8.8603594e-001,8.6061102e-001,1.2999403e+001
2.2857671e-001,5.8708086e-003,8.4998750e-001,3.2610254e-001,8.7552984e-001,8.6410273e-001,5.7421421e-001,3.1578523e-001,3.0743589e-001,8.0287149e-002,9.8030795e+000
8.6204490e-001,8.1659885e-001,9.6422616e-001,3.9517754e-001,1.9898407e-001,8.4594035e-001,7.7005570e-002,5.1835715e-001,9.3165177e-002,3.2277973e-001,1.6115272e+001
6.5661854e-001,6.9088527e-001,8.1268666e-001,2.8036570e-001,3.5543657e-001,3.8123714e-001,2.2487840e-001,7.3584604e-001,3.0665856e-002,9.2517716e-002,1.7010515e+001
8.9118280e-001,9.8098479e-001,2.6439038e-001,6.4222599e-001,4.6515427e-001,8.1521119e-001,7.8489564e-001,4.7512756e-001,9.6384575e-001,5.4232591e-001,1.3947000e+001
4.8814352e-001,6.9739644e-002,2.0635138e-001,2.9106721e-001,3.1190092e-001,3.4715905e-001,9.4426803e-001,7.6046012e-001,3.5878033e-001,8.6934319e-001,6.9113353e+000
9.9264565e-001,4.4954753e-002,9.3221505e-001,9.6593832e-001,8.5583434e-002,7.2373985e-001,9.3125225e-001,8.2470026e-002,4.5382966e-001,3.7240253e-001,1.6112917e+001
3.7332594e-001,7.3995374e-001,3.9333877e-001,4.0557866e-001,3.2701471e-001,2.3769883e-001,3.4974309e-001,2.3949618e-001,1.0133015e-001,1.2188938e-001,1.5126073e+001
5.3137832e-001,8.1912169e-001,6.2371796e-002,2.0977862e-001,1.8329858e-001,3.0409868e-002,8.8972088e-001,1.9951849e-001,9.5664160e-001,1.3063464e-001,1.5530378e+001
1.8131633e-001,2.6084057e-001,4.3803307e-002,2.4010334e-002,7.5037743e-001,5.3822354e-001,8.1169110e-001,4.8280567e-001,8.9824167e-001,6.7998704e-001,9.6087126e+000
5.0194434e-001,7.0401274e-001,6.1397529e-003,7.6460859e-001,7.4976745e-001,8.6380488e-001,6.5488628e-001,7.6920389e-001,4.0246967e-001,9.1568259e-001,2.4119957e+001
4.2219483e-001,2.9647567e-001,8.1711150e-001,4.4122516e-001,2.0330990e-001,7.6015508e-001,1.2201110e-001,5.6594475e-001,7.3738294e-001,5.6440210e-002,1.2022612e+001
6.6042740e-001,8.2291002e-002,9.1518077e-001,9.4861849e-002,7.7113994e-001,4.1366390e-001,7.0204212e-001,1.4315577e-001,7.5772509e-001,4.8978284e-001,1.0451072e+001
6.7365301e-001,8.7538362e-001,7.4164013e-001,3.3752594e-003,3.7149259e-001,8.1147663e-001,7.3779719e-001,4.8654776e-001,5.7339607e-001,3.7249001e-001,1.2147274e+001
9.5733018e-001,7.7451651e-002,2.0382744e-001,2.1350551e-001,8.1913890e-001,9.4194472e-002,2.9100729e-002,5.7961573e-001,8.8906788e-001,8.6459829e-001,9.7342857e+000
1.9186575e-001,7.4098431e-001,2.3421643e-001,7.8774954e-001,3.7399365e-001,5.7226618e-001,5.9616010e-001,2.1160917e-001,8.9528817e-001,7.9370418e-001,1.4726275e+001
1.1121644e-001,1.2507013e-001,8.9849342e-001,8.1923911e-001,4.5284784e-001,7.4692224e-001,5.0099776e-001,4.1599204e-001,1.1859888e-001,2.2147481e-001,1.4995235e+001
5.6505387e-001,4.4371293e-001,7.8775429e-001,1.4835940e-001,3.7841117e-001,3.9496969e-001,3.9643008e-001,3.3362010e-001,9.0651396e-001,4.6352725e-001,1.1870262e+001
9.6916627e-001,5.9248312e-001,1.8297702e-001,6.3627379e-001,5.5557213e-001,6.7806118e-001,9.9277227e-001,4.6076058e-001,6.2780108e-001,8.3006333e-001,2.0730265e+001
2.3743871e-002,6.3634804e-001,5.0573581e-001,5.8334520e-001,2.9420023e-001,8.2479172e-001,2.8371747e-001,7.1833718e-001,2.7362979e-001,5.3690762e-001,6.5211923e+000
8.7021582e-001,5.3273484e-001,6.0984609e-002,2.0607071e-001,4.7039098e-001,3.9205362e-001,5.5467161e-002,5.2090310e-001,6.8924042e-001,3.4658772e-001,1.8514639e+001
2.6876593e-002,2.0871653e-001,1.3528241e-001,7.0551225e-001,6.1372714e-001,1.9672803e-001,1.5199998e-001,6.9957816e-001,7.7432187e-001,4.7388790e-001,1.5650635e+001
5.1952869e-001,6.7372807e-001,2.2241966e-002,9.9745680e-001,9.8547921e-001,5.8448154e-001,4.6776804e-001,5.2299739e-001,5.0227794e-001,4.5512204e-001,2.8667081e+001
1.9229142e-001,2.4190850e-001,8.6982487e-001,8.2383636e-001,4.2978131e-001,6.5785897e-001,7.4119033e-001,2.2723145e-001,5.4366976e-002,1.8172228e-001,1.3156052e+001
7.1568905e-001,7.2052936e-001,6.1412199e-001,7.6838327e-001,8.7993326e-001,6.3904562e-001,6.4920266e-001,7.6710569e-001,5.6421505e-001,6.6708060e-001,2.2578639e+001
2.5067278e-001,3.9996405e-001,3.3914187e-001,3.8938257e-001,3.2953043e-001,2.8285614e-001,7.2679390e-001,2.4648108e-001,9.8708979e-001,7.3148846e-001,7.7211520e+000
9.3386482e-001,3.9403595e-001,6.8566166e-001,4.2247062e-003,9.5363679e-001,2.1754255e-001,5.1617324e-001,2.0454394e-001,5.0154278e-001,7.2654228e-001,1.4800521e+001
1.3718931e-001,4.1150225e-001,2.1738062e-001,4.2944622e-001,5.7334569e-001,2.0549814e-001,7.6793537e-001,1.1804063e-001,8.8334847e-001,2.9108025e-002,8.8298549e+000
5.2162234e-001,1.4974372e-001,2.3143100e-001,3.2761950e-001,3.9791706e-001,2.1494550e-001,9.5666428e-001,7.7312830e-001,8.7459467e-001,6.9128126e-002,9.8568895e+000
8.9520169e-001,8.7823288e-001,4.4221623e-001,7.8529469e-001,1.4696947e-001,7.9899270e-001,2.8441606e-001,9.0252446e-001,6.1778868e-001,7.1824867e-002,1.6019416e+001
9.4238725e-001,2.1755794e-002,3.3387234e-001,4.3527211e-001,2.7810807e-001,8.5277565e-002,4.1135663e-001,6.6887712e-001,9.6106365e-001,7.7673865e-001,8.4908219e+000
3.3508338e-001,9.2383268e-001,2.6650686e-001,7.1043210e-001,7.5434173e-001,8.1200471e-001,7.2015482e-001,6.6532213e-001,7.2607021e-001,7.4957744e-001,2.1613086e+001
4.3736382e-001,6.3261736e-001,7.5499094e-001,9.5075610e-001,5.0506891e-001,5.9267696e-002,1.8177450e-001,4.4448718e-001,2.9165755e-001,8.6476785e-001,2.0213532e+001
4.7115591e-001,6.6915789e-002,4.1629524e-001,7.0725832e-001,6.7456418e-001,3.7324092e-001,4.6097098e-001,7.9619901e-001,4.6649702e-001,1.2481058e-001,1.2017052e+001
1.4931034e-001,6.3267259e-001,9.5046725e-001,1.3809146e-001,1.9034045e-001,6.3143429e-001,6.9932808e-001,5.6413217e-001,9.4388944e-001,1.2680868e-001,1.0226451e+001
1.3586439e-001,7.5374407e-001,8.3657921e-001,3.2397713e-001,9.7685013e-002,7.6231705e-001,5.4686166e-002,9.0992430e-001,9.4327159e-002,5.1084728e-001,8.0818195e+000
5.3249823e-001,7.6966282e-001,8.9587613e-001,7.8888062e-001,2.4512581e-001,5.6433181e-001,9.1287676e-001,2.8567030e-001,1.1899886e-002,2.2570324e-001,2.2052125e+001
7.2578931e-001,8.0803605e-001,2.5528231e-001,2.8772658e-001,8.2178375e-001,5.2377315e-001,5.0187926e-001,3.5666008e-001,3.7227008e-001,5.6371220e-001,1.8580119e+001
3.9870305e-001,5.4333387e-001,5.2110928e-001,7.9780948e-001,3.9746676e-001,2.5156062e-001,6.8960257e-001,6.5752513e-001,3.5420010e-001,8.8895795e-001,1.4978435e+001
3.5841852e-001,4.8508409e-001,3.3675540e-001,2.1478359e-001,2.1518244e-001,7.3744210e-001,7.9651447e-002,9.8080298e-001,8.2032685e-002,8.8035620e-001,7.9982617e+000
2.8527941e-001,4.4121926e-001,6.5618893e-001,3.8541413e-001,8.2594144e-002,7.1591366e-001,4.4504494e-001,9.6532228e-001,3.1093741e-001,7.3090075e-001,9.3852799e+000
8.6863524e-001,6.2649857e-001,3.9484752e-001,9.3274705e-001,1.6240507e-001,9.0614845e-001,3.6272956e-001,5.1982260e-001,2.5575352e-001,2.1226971e-001,2.0258058e+001
6.2641267e-001,7.7783158e-002,1.0067417e-001,9.8351317e-001,9.7599592e-001,1.0142484e-001,6.7010678e-001,7.4578262e-001,1.0481200e-001,2.3700770e-003,1.9953570e+001
2.4117231e-001,5.4406284e-001,4.6191261e-001,7.5120918e-001,4.8288764e-001,1.4951598e-002,8.5280295e-002,3.9177628e-001,2.9029269e-001,6.5030877e-001,1.5326235e+001
9.7808165e-001,2.0909703e-001,5.5635879e-001,6.1969070e-001,9.5256177e-001,7.1981334e-001,7.2374060e-001,2.6470238e-002,4.9850364e-001,3.0995576e-001,1.7497266e+001
6.4050078e-001,2.6999867e-001,3.0232487e-001,5.5625678e-002,1.1749122e-001,7.6603459e-001,5.4824121e-001,2.5083401e-001,8.2048955e-001,3.0495139e-001,6.3077010e+000
2.2984865e-001,2.9168146e-001,6.3076024e-001,3.3853151e-001,6.6581039e-001,9.4853771e-001,3.4958479e-001,7.3827075e-001,3.0740916e-001,5.3402464e-001,9.8989985e+000
6.8133515e-001,8.2222057e-001,5.2429572e-001,2.3973930e-001,8.1601587e-001,6.6857596e-002,1.3442281e-002,7.6685026e-002,7.7146458e-001,7.2175351e-001,1.6144037e+001
6.6582341e-001,4.1149818e-001,3.0888825e-001,5.3426460e-001,4.1436130e-001,8.9228620e-001,9.7722535e-001,8.2888332e-001,2.0263892e-001,5.7034559e-001,1.4912013e+001
1.3471797e-001,5.2695564e-001,4.6309638e-001,6.7698783e-001,1.2423586e-001,9.0028998e-001,3.2858997e-001,4.8378364e-001,9.3960048e-001,6.8980491e-001,1.1724147e+001
2.2493293e-002,9.2020805e-001,1.3258844e-001,2.1995590e-001,1.6041925e-001,7.3614737e-001,5.2044481e-001,4.8588771e-001,2.1071938e-001,9.9185558e-001,6.4314375e+000
2.6219945e-001,3.7913563e-001,7.6104444e-001,6.6287821e-001,3.4480581e-001,4.8046782e-001,4.2997952e-001,9.3007889e-001,9.6697557e-001,6.7706964e-001,1.1850911e+001
1.1651516e-001,6.3889879e-001,1.3492127e-001,1.1935628e-001,7.4088333e-001,1.1162655e-001,7.2453398e-001,4.4001388e-001,6.3561496e-001,5.4049889e-001,1.0516754e+001
6.9318238e-002,1.7373889e-001,4.3113257e-001,8.5371675e-001,3.5217257e-001,9.0107516e-001,7.9358273e-001,9.7459560e-001,4.2522989e-001,3.5880716e-001,1.2453173e+001
8.5293050e-001,7.8580018e-001,8.5927501e-001,1.6792090e-001,1.1160366e-001,9.2866037e-001,7.6462810e-001,6.7215058e-001,2.2621361e-001,6.3682046e-001,1.4016125e+001
1.8033067e-001,3.6563105e-001,4.6698120e-001,6.1446084e-001,1.1959993e-001,8.1080059e-001,2.4367355e-001,4.0543550e-001,9.3250709e-001,8.5940817e-001,9.6111779e+000
3.2418564e-002,7.7694198e-001,2.8622871e-001,6.3657581e-001,7.1503937e-001,6.4142975e-001,2.5147995e-001,9.6035556e-001,7.4258167e-001,3.2481246e-001,1.1750630e+001
7.3392626e-001,3.4214632e-001,6.5266582e-002,7.6937149e-001,7.5211656e-001,6.7941847e-001,4.3195109e-001,9.4248037e-001,5.1330986e-001,9.8576975e-001,2.2171268e+001
5.3651682e-001,7.7417596e-001,6.5701705e-001,5.4586613e-001,1.1041822e-001,1.9694863e-001,6.7429345e-001,4.1624735e-001,5.4174963e-001,6.0862009e-001,1.7023286e+001
2.7602966e-001,1.4783221e-001,6.3026313e-001,4.0755743e-001,9.5402441e-001,6.6854483e-002,6.7934827e-001,5.4202368e-001,2.1432635e-001,8.4117435e-001,1.0268759e+001
3.6845815e-001,1.4824230e-001,7.3153192e-001,2.1247898e-001,4.3142719e-001,4.3067787e-001,1.8759729e-001,6.6386160e-001,8.0067506e-001,7.0236819e-001,7.1371039e+000
1.2886306e-002,6.3905162e-001,9.5490750e-001,6.2753579e-001,6.2195638e-001,2.9801224e-001,3.1196157e-001,6.3008043e-001,6.2799092e-001,7.8166448e-001,1.3256003e+001
8.8920608e-001,9.3372996e-002,3.6932763e-001,8.3186013e-001,1.0748623e-001,2.2388911e-001,6.4454326e-001,4.2709072e-001,9.0679651e-002,5.4559838e-001,1.1090972e+001
8.6602060e-001,9.2878840e-001,6.9402912e-002,7.6269038e-001,9.7978697e-002,5.7258539e-001,6.4843466e-001,7.0913011e-001,8.1210242e-001,4.9564639e-001,1.7323437e+001
2.5424693e-001,4.8513584e-001,8.6752386e-001,7.6332717e-001,8.1082926e-001,6.3036276e-001,4.7405214e-001,2.0017786e-001,9.6782192e-002,9.4377972e-001,1.6979275e+001
5.6948060e-001,1.6324513e-001,2.9466402e-001,7.0135502e-001,7.9579824e-001,2.7452551e-001,2.0435726e-001,1.0998363e-001,1.9216505e-001,3.3253342e-001,1.4963614e+001
1.5926482e-001,2.7634206e-001,5.5337475e-001,8.1795376e-001,8.6236953e-001,7.4460043e-001,8.0033536e-001,6.7667391e-001,6.3931458e-002,3.7457644e-001,1.4029077e+001
5.9436442e-001,1.3097372e-001,7.8215728e-001,1.8777775e-001,6.1655273e-002,1.3267459e-001,8.1469397e-001,7.4708636e-001,4.9688144e-001,9.8704278e-001,6.1586038e+000
3.3110008e-001,2.3220097e-002,7.0176583e-002,1.9689628e-001,4.2499409e-001,8.4828869e-001,1.6294110e-001,7.4063269e-001,4.6186967e-001,6.7116982e-002,5.7828220e+000
6.5861265e-001,2.3129737e-001,6.3335816e-001,2.1162186e-001,7.5250403e-001,5.1876607e-001,6.4884319e-001,7.3517155e-003,8.7345108e-001,5.6636346e-001,1.0328804e+001
8.6363422e-001,8.4525855e-001,4.1112896e-002,7.6618673e-001,9.7663070e-001,1.9467984e-001,5.9174970e-001,9.9848224e-001,7.6118873e-001,8.0667343e-001,2.4507042e+001
5.6762331e-001,7.2635615e-001,2.4230445e-002,9.1398180e-001,1.0518409e-001,2.5390245e-001,9.7041192e-002,9.8070322e-001,6.8341319e-001,2.8856762e-001,2.4184885e+001
9.8048127e-001,6.9468779e-001,7.2174122e-001,2.3086491e-001,3.5850265e-001,3.4454080e-001,4.6213123e-001,4.2590859e-001,3.1909375e-001,4.4689831e-001,1.3687974e+001
7.9183160e-001,3.8310627e-001,8.8578733e-001,3.4705555e-001,7.4121881e-001,3.3601180e-001,7.9380381e-002,4.6474919e-002,3.6251819e-001,5.0711811e-001,1.8267688e+001
1.5259362e-001,4.7984251e-001,9.3718788e-001,6.9893394e-001,3.5037198e-001,2.5282768e-002,5.8844125e-001,4.2710379e-001,8.6763640e-001,1.4319932e-001,1.3240624e+001
8.3302723e-001,9.6707892e-001,9.2471562e-001,1.6883686e-002,5.6675164e-001,8.8352254e-001,2.4238022e-001,1.2438733e-001,3.5945684e-001,8.6605535e-001,1.2684176e+001
1.9186326e-001,7.8353604e-001,7.5631744e-001,5.5850366e-001,6.7255693e-001,8.4229009e-001,1.9008848e-001,9.2938262e-001,3.1570159e-001,2.7845012e-001,1.4679849e+001
6.3898657e-001,4.0973602e-001,3.7741665e-001,6.0621266e-001,8.1951092e-001,3.3351008e-001,9.9629850e-001,6.0862382e-001,8.9696074e-001,8.2295626e-001,1.8274022e+001
6.6900008e-001,9.5736517e-001,8.3418513e-001,4.5008501e-001,7.0982655e-001,8.9889139e-001,2.8154338e-001,9.1070243e-001,6.7973899e-001,6.3095115e-001,1.9924202e+001
7.7208780e-001,1.9697929e-001,6.8664554e-001,3.0408652e-002,3.2871638e-001,2.1387126e-001,7.7258011e-001,4.4550846e-001,5.9641740e-001,7.8661848e-001,7.1565473e+000
3.7981775e-001,5.2934481e-001,5.5520015e-001,9.8917023e-001,6.2022475e-001,1.9707174e-001,8.8446253e-001,9.7937132e-001,8.8239461e-001,5.5359115e-001,1.9283682e+001
4.4158549e-001,5.0419282e-001,8.6161039e-002,4.1021685e-002,5.6702178e-001,7.5671967e-001,8.2629032e-001,4.4695158e-001,3.7164091e-001,8.3279882e-001,1.2773463e+001
4.8305999e-001,4.8340677e-001,5.5476789e-001,4.7635199e-002,8.8724711e-001,3.3115112e-001,3.3836922e-001,8.0866775e-001,7.2345964e-001,3.7563112e-001,1.1345663e+001
6.0810566e-001,3.7761358e-001,6.7940635e-001,1.1400346e-001,7.3890149e-001,9.4707744e-001,6.5514360e-001,2.9582888e-001,2.4513392e-001,1.1062519e-002,1.1700271e+001
1.7599564e-001,5.1971965e-001,4.2750856e-001,3.0955364e-001,5.8578167e-001,2.9879609e-001,1.5063581e-001,5.2424147e-001,9.9564567e-001,9.1747305e-001,8.0103545e+000
2.0255610e-003,8.1576890e-001,1.6290859e-001,7.0970334e-001,8.7867370e-001,1.3295245e-002,4.7965554e-001,6.1293618e-001,5.7998025e-001,4.4113451e-001,1.4048501e+001
7.9022400e-001,2.0862876e-001,6.9348921e-001,1.2329376e-001,5.6343123e-001,8.6840513e-001,9.5869014e-001,5.4661029e-001,4.2731889e-001,3.4024497e-001,1.0984960e+001
5.1360850e-001,3.8879508e-001,5.1917205e-001,5.1246464e-001,2.9384722e-001,9.9354615e-001,4.6579597e-003,2.5200026e-001,3.0640010e-001,9.7692056e-001,1.1892634e+001
2.1322938e-001,4.6142682e-002,8.0054776e-001,9.6192180e-002,1.4140185e-002,3.9511302e-001,9.3394424e-001,5.9926587e-001,9.3627964e-001,9.2598028e-001,2.6467158e+000
1.0344980e-001,3.0480456e-001,7.7844170e-001,6.9359286e-001,8.0228935e-001,3.1685950e-001,6.9901856e-001,2.2011136e-001,7.5961265e-001,9.4806257e-001,1.4209821e+001
1.5733667e-001,8.1383942e-001,9.2803253e-001,2.7506485e-001,3.8184820e-001,1.7552439e-002,9.8257548e-001,1.0327514e-001,6.8394164e-001,4.3573705e-001,1.2278714e+001
4.0751498e-001,6.8209397e-001,7.2621756e-001,4.6215002e-001,2.8685814e-001,9.6801709e-001,2.6380815e-001,2.6391245e-001,9.2226562e-001,6.3200089e-001,1.6284751e+001
4.0775702e-001,8.8243724e-001,9.5381378e-002,6.4314761e-001,9.9133778e-001,8.4325747e-001,3.5397158e-001,6.2738861e-001,9.6795005e-001,4.6794171e-001,2.2007298e+001
5.2692688e-002,8.1798941e-002,4.4929962e-001,3.7450312e-002,5.2778595e-001,8.6841756e-001,5.2833529e-001,5.1114667e-001,4.4273979e-001,3.8007481e-001,2.1665071e+000
9.4181515e-001,4.9482566e-001,9.7660775e-001,8.9467490e-001,3.5296807e-001,1.5087984e-001,7.9580623e-001,5.6843707e-001,7.6408262e-001,8.9741862e-001,2.4434103e+001
1.4997168e-001,4.3033078e-001,9.6894414e-001,9.6599445e-001,4.5106166e-001,6.2406532e-002,4.3438735e-001,7.4236006e-001,9.9522278e-001,6.5518137e-001,2.0503492e+001
3.8437405e-001,3.4545758e-001,6.4527009e-001,1.9458409e-001,9.3843064e-001,7.5399028e-001,9.3817242e-001,8.0151941e-001,1.0955269e-001,9.8465402e-001,1.1543295e+001
3.1105856e-001,9.1365962e-001,9.2747087e-002,1.5393732e-001,1.9027218e-001,6.2966035e-001,8.2951790e-001,9.8092536e-001,6.0942634e-002,3.8600048e-001,1.3152665e+001
1.6853444e-001,1.6017165e-001,7.7203803e-001,2.1778901e-001,3.6740768e-001,4.3299480e-001,8.5792811e-001,9.9166072e-001,6.9962683e-001,1.4933684e-001,6.3720574e+000
8.9664815e-001,3.8786915e-001,4.0397107e-001,5.5474668e-001,7.9286841e-002,1.7591486e-001,9.1651598e-001,8.0219195e-001,1.1350462e-001,9.6422252e-001,1.4690878e+001
3.2272443e-001,9.6721666e-001,2.7970812e-001,8.8927958e-001,4.5294708e-002,1.8032635e-001,6.2187252e-001,6.7870827e-001,8.0255132e-002,9.5245723e-001,1.9376171e+001
7.3399632e-001,6.6724690e-002,2.2644746e-001,3.1827579e-001,4.8537754e-001,3.2232111e-001,4.6266458e-001,7.5756689e-001,1.9021220e-001,7.2692317e-001,8.6571131e+000
4.1090418e-001,3.1672763e-001,1.4480612e-001,4.5164783e-001,8.4392612e-001,1.9145269e-001,8.1269909e-001,8.1415129e-001,6.5896953e-001,7.1490702e-001,1.6052976e+001
3.9979385e-001,1.2672360e-001,9.2794535e-002,4.5211263e-001,2.6653790e-001,6.8787162e-001,1.1212539e-001,5.5260351e-001,1.4816275e-001,7.4935640e-001,1.1457406e+001
5.0552221e-001,1.1580013e-001,7.0272041e-001,5.8875553e-001,2.1776016e-001,4.3823901e-001,8.3138854e-001,6.9783490e-002,6.6541956e-001,8.4141400e-001,9.3957213e+000
1.6930586e-001,1.6435755e-001,6.8121210e-001,7.1331420e-001,2.5401215e-001,2.9684948e-001,2.8367070e-001,9.8923279e-002,7.1480328e-001,7.2495728e-001,9.8193580e+000
5.2474549e-001,9.3947800e-002,4.5763975e-001,7.1349200e-001,1.5925383e-001,7.5325926e-002,9.4262176e-001,1.4915723e-001,7.7656039e-001,9.3223483e-001,9.6375972e+000
6.4120266e-001,5.3213249e-001,5.3234535e-001,2.5502725e-001,3.3075226e-001,9.6024518e-001,9.9738589e-001,8.7021936e-001,8.5857460e-001,1.6033450e-001,1.2206786e+001
1.6197484e-002,7.6240446e-001,2.9834728e-001,1.1495145e-001,8.0464654e-001,6.7614081e-001,6.0363541e-001,3.6663481e-001,7.3183716e-001,1.1532371e-001,6.1352706e+000
8.3685156e-001,4.1749569e-001,4.0299623e-001,1.0858578e-001,5.6936429e-001,4.7337675e-001,5.1482153e-001,3.3237216e-001,9.1639156e-002,5.3066372e-002,1.2932644e+001
8.0346219e-001,8.3552963e-001,1.5246753e-001,1.1591556e-001,6.9058825e-001,7.0601977e-001,6.0312689e-001,5.8839166e-001,3.4799674e-001,1.8876510e-001,1.4590703e+001
6.9778483e-001,8.0472910e-001,7.9020435e-001,3.5124328e-001,7.4366950e-001,9.5756369e-001,3.9557898e-001,1.6135678e-001,3.1938356e-001,8.6368210e-001,1.9666455e+001
4.6188778e-001,9.1711659e-003,1.9856003e-001,7.2716410e-001,2.1378192e-001,1.7920912e-001,2.0911461e-001,6.3858550e-001,8.0155588e-001,2.5093789e-001,9.1592278e+000
8.2612618e-002,6.4471331e-001,4.9447270e-001,3.8185246e-001,8.1600400e-001,4.4578449e-001,8.1924000e-001,1.3749545e-001,6.7824944e-001,2.1540394e-001,8.8539144e+000
8.2071701e-001,1.1235277e-001,3.0326366e-001,7.0474842e-001,3.1928552e-001,5.3882757e-001,8.1236248e-001,5.3932725e-001,1.7858776e-001,7.6681359e-001,1.1105025e+001
1.9302002e-001,2.1570199e-001,1.4794424e-001,3.5851384e-001,4.6712656e-001,3.3448676e-001,3.8762520e-001,6.4905128e-001,6.9958541e-001,5.9174463e-001,1.0769343e+001
4.4535473e-001,9.0928716e-001,9.6401415e-001,1.4653179e-002,3.4095735e-001,4.5644368e-002,6.8454105e-001,6.1871137e-001,1.1000174e-001,7.9155224e-001,1.5034625e+001
1.2957830e-002,1.4467848e-001,7.3690295e-001,1.6509515e-001,6.9652691e-001,4.0606945e-001,9.4280721e-001,3.2181536e-002,7.3474337e-001,2.0788234e-001,4.5891693e+000
3.0874180e-001,2.0747787e-001,5.1874825e-001,8.6507665e-001,9.7877058e-001,3.4705792e-001,7.0660715e-001,8.8098568e-001,2.3812761e-001,9.2556228e-001,1.6363706e+001
8.7535098e-001,8.5064079e-001,8.9828064e-001,5.5794811e-001,3.2463784e-001,3.6716820e-002,4.9162687e-001,8.5360638e-001,5.4331337e-001,9.2676687e-001,1.9006887e+001
8.3525940e-001,7.1310907e-001,7.0700054e-001,3.4603789e-002,1.6982060e-001,5.8928257e-002,9.1657282e-001,3.9291224e-001,4.0483029e-001,7.3981713e-001,1.2276480e+001
3.3309507e-001,8.0424879e-002,3.9481967e-001,1.6725576e-001,1.8561724e-001,1.1879277e-001,9.5403537e-001,5.4566210e-001,8.6094151e-001,5.9547310e-001,3.8011790e+000
8.8070533e-001,8.1869909e-001,6.4219215e-001,1.7043994e-001,8.1850302e-001,8.8889443e-001,2.6354300e-001,8.9091309e-001,8.9972772e-001,2.0359489e-001,1.3026165e+001
4.7968681e-001,3.4895878e-001,3.0433388e-001,9.6544244e-002,8.1008861e-001,9.2970442e-001,6.2180972e-001,4.0651865e-001,3.6853493e-001,2.4278610e-001,1.0049031e+001
5.6081673e-001,1.6254734e-001,8.4839110e-002,7.5592724e-001,1.3670004e-002,3.1423760e-001,4.8242304e-001,2.4470667e-001,9.4092729e-001,6.4857587e-002,1.5129275e+001
6.1590866e-001,5.3975099e-001,8.8541223e-001,2.4338331e-001,3.2592125e-001,9.9040877e-001,9.8618359e-002,3.9282809e-001,2.4209243e-001,1.2936423e-003,1.6831190e+001
6.6189901e-001,9.2332697e-001,9.3974644e-002,7.6278898e-001,1.7426963e-001,4.8079503e-001,1.1970766e-001,8.4853970e-001,7.7675548e-002,1.6468228e-001,2.0584862e+001
6.1663323e-001,4.3712357e-001,9.5121677e-001,5.3882788e-001,3.7227679e-001,2.8772137e-001,5.8073024e-001,5.6055740e-001,4.8261963e-001,1.1472564e-001,1.9619401e+001
6.8514000e-001,5.4012537e-001,6.1818027e-001,9.4783274e-001,1.1823914e-002,5.6469934e-001,5.3332424e-001,9.0668674e-002,7.1538315e-001,1.7239043e-001,1.9212225e+001
5.1015303e-001,6.9835335e-001,7.6057394e-001,9.9047623e-001,6.7489614e-002,6.8057928e-002,8.4708495e-001,1.0138997e-001,2.0726245e-001,5.6463806e-001,2.0224442e+001
7.1396084e-001,2.0543851e-003,6.2072433e-001,4.5730663e-002,2.7696184e-001,5.8049648e-001,5.4356390e-001,4.6109741e-001,6.0494924e-001,9.1301370e-001,1.3476519e+000
5.1520790e-001,8.3660328e-001,5.7923201e-001,9.8375800e-001,4.0987652e-001,6.2740313e-001,7.0928041e-001,8.8259695e-001,1.1668689e-001,9.5643501e-001,2.2065522e+001
6.0586579e-001,8.8942373e-001,2.8085312e-001,3.1829892e-001,7.1987924e-001,6.7666876e-001,5.8339945e-001,3.8154717e-001,8.6091003e-001,4.9050978e-001,1.5849529e+001
